,source,created_at,text,author_id,id,geo.place_id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,geo.coordinates.type,geo.coordinates.coordinates,country,full_name,Timeline
80,Twitter for iPhone,2021-02-22T17:13:58.000Z,"Real talk:

The second vaccine is no joke. Make sure you have nothing to do the next day. Holy shit.",328211269,1363899849201115138,01a9a39529b27f36,50,54,1231,29,,,United States,"Manhattan, NY",During_Feb
81,Twitter for iPhone,2021-02-18T17:19:50.000Z,Everyone after the third vaccine https://t.co/Y3kxkvjSBQ,96265943,1362451774414745600,01a9a39529b27f36,42,2,497,3,,,United States,"Manhattan, NY",During_Feb
82,Squarespace,2021-02-16T16:42:52.000Z,"Graphene could one day be used to make quick, reliable tests for viruses like SARS-CoV-2  https://t.co/LTc9SWdk01  #nanotechnology #nano",82611327,1361717694706438145,01a9a39529b27f36,0,0,1,1,Point,"[-74.0007613, 40.7207559]",United States,"Manhattan, NY",During_Feb
83,Twitter for iPhone,2021-02-21T15:45:45.000Z,If you were fortunate enough to receive a #COVIDVaccine please contribute to the CDC study on the effects. Every day we are missing out on crucial data to understand side effects and other important factors because this is not being pushed strongly enough. https://t.co/Lw4VXwT45N,394879847,1363515258720178177,01a9a39529b27f36,158,10,152,9,,,United States,"Manhattan, NY",During_Feb
84,Twitter for iPhone,2021-02-22T00:22:06.000Z,"I hate to be the one to break it to you, but we’re nowhere near herd immunity

as the B1.351 strain of SARS-CoV-2 is on the verge of demonstrating, in a soon-to-be hot spot, somewhere in the US https://t.co/Elf9Ql36v8 https://t.co/6Mn8mjjVmT",17941960,1363645204541169667,01a9a39529b27f36,0,1,3,0,,,United States,"Manhattan, NY",During_Feb
85,Twitter for iPhone,2021-02-24T16:48:06.000Z,"A dream coming true. I am so happy and proud to share that my latest study about mtDNA breaks and innate immunity is out today on @nature. Special thanks to all my coauthors, especially @AgnelSfeir. Couldn’t have done it without you. https://t.co/m65br7HbgD",69259412,1364618114814644224,01a9a39529b27f36,46,10,264,6,,,United States,"Manhattan, NY",During_Feb
86,Instagram,2021-02-13T02:38:52.000Z,"Moderna vaccine round 2. Thank  you Georgi for saving my life  I still have work to do #covid_19 @ New York, New York https://t.co/sFmSOCLapy",17027632,1360418129407574016,01a9a39529b27f36,14,11,338,0,Point,"[-74.0064, 40.7142]",United States,"Manhattan, NY",During_Feb
87,Twitter for iPhone,2021-02-25T18:39:18.000Z,Not feisty. RIGHTEOUS. The AG report report found that the state’s blanket immunity policy for nursing home executives may have incentivized them to prioritize profit over patient and staff safety. Horrifying. https://t.co/uF7qXpADE7,115576195,1365008487269494790,01a9a39529b27f36,27,6,117,2,,,United States,"Manhattan, NY",During_Feb
88,Twitter for iPhone,2021-02-27T04:06:49.000Z,"The @UN Secretary-Generally @antonioguterres has repeatedly called for the vaccines to be ""a global public good"", accessible to all people, everywhere.
https://t.co/chE60YKjNv",16079505,1365513696492019712,01a9a39529b27f36,27,3,121,0,,,United States,"Manhattan, NY",During_Feb
89,Twitter for iPhone,2021-02-10T19:00:59.000Z,Exited for my first shift this weekend at the Armory to administer COVID-19 Vaccines to the Washington Heights community! I’ve been overcome with joy to be a part of the process to help my fellow New Yorkers protect their health. #COVID19 #VaccinesWork,41244314,1359578124317560833,01a9a39529b27f36,0,0,2,0,,,United States,"Manhattan, NY",During_Feb
90,Twitter for Android,2021-02-14T16:59:30.000Z,"It's been a morning of glitchy, overwhelmed websites. But thankfully many NYers with underlying conditions are indeed getting through to schedule their vaccination.

If you are still trying, this is the State portal: https://t.co/zCHlMFy21k https://t.co/n4lVLs7uK4",17143007,1360997105645543431,01a9a39529b27f36,17,25,128,2,,,United States,"Manhattan, NY",During_Feb
91,Twitter for iPhone,2021-02-19T04:28:52.000Z,@turbovax Those with underlying conditions cannot get COVID 19 vaccines but they are large part the NYC website - what’s the point? Beyond them- none of the organizations that provide vaccines had any supply today!,1269264059062464512,1362620139561246721,01a9a39529b27f36,0,0,0,0,,,United States,"Manhattan, NY",During_Feb
92,Twitter for iPhone,2021-02-27T23:38:05.000Z,"“I can name over 500,000 people who have died from Covid-19, but I cannot name one person who has died from getting the vaccine.” 
- Dr. Fola May @drfolamay #PochQuotes #GetVaccinated https://t.co/9a07VWE0KB",900112969,1365808453009240065,01a9a39529b27f36,12,1,83,3,,,United States,"Manhattan, NY",During_Feb
93,Twitter for iPhone,2021-02-25T23:03:40.000Z,that first dose of Pfizer is flowing through my veins 💉 https://t.co/y93LN2WfOO,578313256,1365075016673619972,01a9a39529b27f36,3,12,543,0,,,United States,"Manhattan, NY",During_Feb
94,Twitter for iPad,2021-02-27T18:10:03.000Z,"Winning the lottery! 
Feeling incredibly grateful to get a Pfizer @BioNTech_Group Covid-19 #vaccine yesterday.
Credit to North Carolina frontline &amp; military who provide @pfizer_news &amp; @moderna_tx COVID-19 vaccines &amp; the extraordinary speed of the scientists #innovation #COVID https://t.co/gKw5WGsa7f",1449153944,1365725900805971977,07d9dbc296485001,1,0,10,0,,,United States,Figure 8 Island,During_Feb
95,Twitter for iPhone,2021-02-22T16:53:41.000Z,"“The fact that I, mediocre white woman on your TV screen only because of my father and no other reputable accomplishment can’t get a vaccine yet to visit Napa with my besties is appalling” - Meghan McCain https://t.co/UfLTqCZPvC",48650395,1363894745412624384,1d9a5370a355ab0c,722,126,4018,34,,,United States,"Chicago, IL",During_Feb
96,Twitter for iPhone,2021-02-17T23:15:52.000Z,"$281.5M of Chicago’s $403M in federal COVID-19 relief money went to the dept that has:

✅ refused to wear masks
✅ Pepper sprayed sprayed large crowds
✅ less than 40% of members indicating that they wish to receive the vaccine

..there is a lottery for housing assistance grants https://t.co/2yBGNMH4LJ",758057371,1362178985287966721,1d9a5370a355ab0c,370,10,680,17,,,United States,"Chicago, IL",During_Feb
97,Twitter for iPhone,2021-02-23T20:30:03.000Z,"I’m sorry did we miss memo that said enough people have been vaccinated &amp; that we have the variant viruses under control?! Because we still know Black &amp; Brown families being impacted!
#StayHome 
#WearAMask 
#COVID19 

Who’s dying:             Who’s-vaccinated: https://t.co/9wKTBMWyj7 https://t.co/SZfHQmwF6V",972521408264835072,1364311583950852100,1d9a5370a355ab0c,91,1,211,4,,,United States,"Chicago, IL",During_Feb
98,Sprout Social,2021-02-16T22:39:01.000Z,"Check out this recent podcast from Carlos Viveros, MSH Interpreter, called ""Charley’s Bunker"" featuring his interview with Dr. Nancy Glick, Infectious Disease Specialist at @SinaiChicago who shares some great information about the COVID-19 vaccines: https://t.co/uMOQiGNvI1",605890170,1361807322293690369,1d9a5370a355ab0c,2,0,1,0,,,United States,"Chicago, IL",During_Feb
99,Twitter for iPhone,2021-02-15T23:58:46.000Z,"The thought that his father died from complications of COVID-19 when vaccines are finally available sometimes feels unbearable.

Mexico recently climbed into third place among all countries for total coronavirus deaths &amp; surpassed the United States in COVID-19 deaths. https://t.co/JLU2Cik7GN",336210564,1361465004478849026,1d9a5370a355ab0c,0,0,1,0,,,United States,"Chicago, IL",During_Feb
100,Twitter for Android,2021-02-22T06:34:31.000Z,"COVID-19 isn't going away, something I've already resigned to but these new variants are reinfecting previous survivors and the strains are more virulent. It's going to require new vaccines for life. #RichardEngel #OnAssignmentMSNBC",304179492,1363738924779249665,1d9a5370a355ab0c,1,0,7,0,,,United States,"Chicago, IL",During_Feb
101,Twitter for iPhone,2021-02-12T21:27:13.000Z,Multiple faith leaders of Lexington got their COVID-19 vaccines today during the kickoff for the Lex Do This! campaign at the @LFCHD -run vaccine clinic at Consolidated Baptist Church. @JSChisenhall @heraldleader https://t.co/JoNB1ipWDR,498168636,1360339702004518917,6ffcf3b0b904bbcb,5,0,5,0,,,United States,"Kentucky, USA",During_Feb
102,Twitter for Android,2021-02-13T14:18:25.000Z,"#COVID19Vaccine @DoDNews in collaboration with @HHSGov, has launched a program to provide COVID-19 vaccines to service members, retirees, and their families. 
Under this program, the DoD will distribute the vaccines through a series of phases. Find your phase!

#ArmyCOVID19Fight https://t.co/PLsZMX356M",24234881,1360594179152314368,6ffcf3b0b904bbcb,0,0,4,0,,,United States,"Kentucky, USA",During_Feb
103,Twitter for iPhone,2021-02-25T14:15:20.000Z,"A Burlington High School teacher directed students to
- consider COVID-19 conspiracy theories, including that Bill Gates wants to use vaccines to microchip millions of people
- to not wear face masks
- compared the Republican Party to “normalcy” 

https://t.co/OVj0lS6myC",2635935689,1364942056343363588,ce3b7b6f88f0b308,22,5,29,8,,,United States,"Racine, WI",During_Feb
104,Twitter for iPhone,2021-02-24T04:26:57.000Z,"You’re going to want to check https://t.co/6Tcn0PqIkr in the morning: @StockardSam writes the legislature wants a hand in picking the state attorney general, @tnnaterau analyzes U.S. Attorney candidates &amp; @anitawadhwani looks at nonprofit clinics distributing COVID-19 vaccines.",1243179584721498113,1364431598347812864,cc631a80adacd459,2,1,9,0,,,United States,"Franklin, TN",During_Feb
105,Twitter for iPhone,2021-02-26T18:31:03.000Z,The Black Faith Community on COVID-19 Vaccines #COVID-19 #coronavirus Vaccine Educat... https://t.co/qHyiTgjyvG via @YouTube,154690394,1365368798862270471,d57235a30a7e1492,0,0,0,0,,,United States,"Moulton, AL",During_Feb
106,Twitter for iPhone,2021-02-11T01:12:20.000Z,"My 85, 89 and 94-year-old grandparents have all received their COVID-19 vaccines 🎉

While I’m breathing a massive sigh of relief, I know that many people are still waiting for their elderly loved ones to get their doses. Hoping that their wait will be over soon as well. https://t.co/T9Odb3VEYl",3325425641,1359671580444356608,b19a2cc5134b7e0a,0,0,26,0,,,United States,"Mountain View, CA",During_Feb
107,Twitter for iPhone,2021-02-08T19:42:38.000Z,My co-worker received his 2nd COVID shot on the same day. He told me he now has x-ray vision. And all I got was this stupid prehensile tail—been chasing it around all day today. Dizziness is a side effect—I guess.,738779772,1358863831020146688,01c060cf466c6ce3,22,31,350,1,,,United States,"Long Beach, CA",During_Feb
108,Twitter for iPhone,2021-02-25T19:12:26.000Z,My wife is officially immune to the bullshit. Shot #2 down! https://t.co/4e3M8U17I7,58113197,1365016825692446727,01c060cf466c6ce3,6,7,339,0,,,United States,"Long Beach, CA",During_Feb
109,Twitter for iPhone,2021-02-22T02:16:30.000Z,"“Our cases highlight the need for SARs-CoV-2 testing in patients presenting with pityriasis rosea-like eruption”

How is this needed? And what is the difference between these cases versus plain old PR, which is quite common?

@leoshmu https://t.co/agRyeAqJ8n",860797838,1363673993417547777,0570f015c264cbd9,4,2,12,0,,,United States,"St Louis, MO",During_Feb
110,Twitter for iPhone,2021-02-21T00:50:13.000Z,"I feel obligated to out that my Facebook friends from back home (Cape Girardeau County) are having no vaccine access issues, even for under-65 populations. Our Governor knows who his re-election voters are.",369158381,1363289890549600260,0570f015c264cbd9,27,8,119,2,,,United States,"St Louis, MO",During_Feb
111,Twitter for Android,2021-02-23T13:27:24.000Z,"NEW: Dems have been saying for months that cities &amp; states may have to lay off essential workers if Congress does not send more $$$. 

Now the White House is warning layoffs could include first responders who administer COVID-19 vaccines, slowing progress
 https://t.co/WYPS8Bikpz",22451908,1364205220293656578,01fbe706f872cb32,9,1,5,1,,,United States,"Washington, DC",During_Feb
112,Twitter for iPhone,2021-02-27T00:01:11.000Z,"CNN: 510,000 people in the United States have died from coronavirus.",309822757,1365451879380090890,01fbe706f872cb32,321,39,792,21,,,United States,"Washington, DC",During_Feb
113,Twitter for iPhone,2021-02-25T12:47:03.000Z,"TODAY: @VP Kamala Harris will travel to a local pharmacy to promote the Administration’s Federal Retail Pharmacy Program for COVID-19 Vaccination, per an aide to Harris. Harris will meet with pharmacists to check on the status of the program.",1103391610384117767,1364919838574055429,01fbe706f872cb32,129,4,683,1,,,United States,"Washington, DC",During_Feb
114,Twitter for iPhone,2021-02-27T23:25:32.000Z,CNN: The FDA grants emergency use authorization to Johnson &amp; Johnson’s coronavirus vaccine.,309822757,1365805295138705410,01fbe706f872cb32,78,5,378,16,,,United States,"Washington, DC",During_Feb
115,Twitter for iPhone,2021-02-26T15:43:20.000Z,"Pretty strange to blame high demand for technical issues when you invite high demand by opening up vaccine access to 160,000 DC residents simultaneously. We need a waitlistesque registration system yesterday.",1549611944,1365326590960353280,01fbe706f872cb32,41,14,321,2,,,United States,"Washington, DC",During_Feb
116,Twitter for iPhone,2021-02-27T07:36:55.000Z,"Tonight, House Democrats voted for $1.9T in aid to secure more vaccine &amp; testing, safely reopen schools, provide housing assistance, put money in the pockets of families through survival checks &amp; an expanded child tax credit, enact a $15/hr wage, &amp; more. #AmericanRescuePlan",872143958847045632,1365566567212339200,01fbe706f872cb32,53,13,398,4,,,United States,"Washington, DC",During_Feb
117,Twitter for iPhone,2021-02-23T00:20:55.000Z,midterms this midterms that... but i've yet to come to TERMS with how MID my college experience has been since corona 😣,802386311411679232,1364007293432512514,01fbe706f872cb32,38,5,262,1,,,United States,"Washington, DC",During_Feb
118,Twitter for iPhone,2021-02-18T23:04:52.000Z,"As US stocks up on COVID-19 vaccines, Biden pledges $4 billion to global COVAX campaign https://t.co/vjgoFFWuK2 via @dshesgreen and @cmsub",146595788,1362538603688189958,01fbe706f872cb32,1,0,1,0,,,United States,"Washington, DC",During_Feb
119,Twitter for iPhone,2021-02-22T17:44:10.000Z,A must read from @oni_blackstock and @uche_blackstock: Black Americans should face lower age cutoffs to qualify for a vaccine https://t.co/C1uVua26Ps,89517777,1363907449682620420,01fbe706f872cb32,45,5,149,1,,,United States,"Washington, DC",During_Feb
120,Twitter for iPhone,2021-02-27T23:58:06.000Z,"It’s official: the U.S. has a third vaccine to fight Covid-19. 

*JOHNSON &amp; JOHNSON COVID VACCINE IS CLEARED FOR USE IN U.S.",38232102,1365813491760848900,01fbe706f872cb32,21,0,115,1,,,United States,"Washington, DC",During_Feb
121,Twitter for iPhone,2021-02-10T13:27:48.000Z,U.S. to start sending COVID-19 vaccines directly to community health centers https://t.co/CnZ1T80zUC,113432465,1359494276267278336,01fbe706f872cb32,0,0,0,0,,,United States,"Washington, DC",During_Feb
122,Twitter for iPhone,2021-02-17T02:17:25.000Z,"Joe Biden just said “the vaccine wasn’t out when we came into office.”

This could not be more false, and everyone knows it.",101966401,1361862284356763648,01fbe706f872cb32,77,15,427,3,,,United States,"Washington, DC",During_Feb
123,Twitter for iPhone,2021-02-27T00:47:24.000Z,Senior Vaccine Buddies give #DCHOPE https://t.co/i50LQndWZR,245571881,1365463511749570567,01fbe706f872cb32,29,3,121,17,,,United States,"Washington, DC",During_Feb
124,Twitter for iPhone,2021-02-16T00:33:16.000Z,"I get the frustration

But just as the first impeachment set up the verdict for the American people to deliver in the 2020 election, the second is immunization for 2024

I know Vance let the kids walk b4–all the more reason he will do the right thing here

So will DA Willis in GA https://t.co/YJvOUCnMOx",1965420800,1361473686474211331,01fbe706f872cb32,23,9,113,0,,,United States,"Washington, DC",During_Feb
125,Twitter for iPhone,2021-02-26T22:06:34.000Z,Vaccines &amp; Related Biological Products Advisory Committee unanimously votes that the benefits of the Janssen COVID-19 vaccine outweigh its risks in individuals 18+ yrs #VRBPAC @US_FDA,980648387946188800,1365423036938223618,01fbe706f872cb32,0,0,3,0,,,United States,"Washington, DC",During_Feb
126,Twitter for iPhone,2021-02-27T13:38:42.000Z,"Our vaccine clinic is up and running at the Charleston Coliseum and Convention Center. We expect to give about 2,500 COVID-19 vaccines today. Vaccines are are by appointment and all appointments are filled. Thanks to the many organizations and volunteers that are helping out. https://t.co/7vf3tThJBn",2964686201,1365657615653568516,71f2805dd75bc147,2,0,12,0,,,United States,"Charleston, WV",During_Feb
127,Twitter for iPhone,2021-02-27T00:15:36.000Z,"We are providing 2,200 COVID-19 vaccines in North Baton Rouge today &amp; tomorrow at Living Faith Christian Center on Winbourne Avenue. This vaccine site is providing equitable access to our underserved community. https://t.co/UGRqsjiMaw",42070045,1365455505393672196,c7ef5f3368b68777,1,2,17,0,,,United States,"Baton Rouge, LA",During_Feb
128,Twitter for iPhone,2021-02-27T17:53:24.000Z,"COVID-19 Vaccines are being offered until 5:00 p.m. TODAY at Star Hill Baptist Church, located at 1400 N. Foster Drive, Baton Rouge.

Register online https://t.co/7uNLAE5TIN https://t.co/UJwJs0DZ67",42070045,1365721712160038912,c7ef5f3368b68777,5,0,8,0,,,United States,"Baton Rouge, LA",During_Feb
129,Hootsuite Inc.,2021-02-16T02:00:41.000Z,"State-by-State COVID-19 Vaccine Guide 👩‍⚕️

https://t.co/MM7Zc31Kip

#Leaftopia #411on420 #vaccines #covidvaccines #COVID19 #coronavirus #covid-19 #fibromyalgia #chronicpain #migraines #backpain #CBD #THC #medicalmarijuana #medicalcannabis #clinicaltrial #medicalstudy https://t.co/R51Xjiv5OJ",751104141968179200,1361495685124808713,226b21641df42460,1,0,2,1,Point,"[-71.4940389, 44.8981524]",United States,"New Hampshire, USA",During_Feb
130,Hootsuite Inc.,2021-02-23T02:00:43.000Z,"ASK AN EXPERT: CANNABIS &amp; COVID! 👩‍⚕️

https://t.co/PnEMdeK6Zu

#Leaftopia #411on420 #vaccines #covidvaccines #COVID19 #covidupdates #covid-19 #fibromyalgia #chronicpain #migraines  #CBD #THC #medicalmarijuana #medicalcannabis #clinicaltrial #medicalstudy https://t.co/daRoAlsiMh",751104141968179200,1364032410330025986,226b21641df42460,0,0,1,0,Point,"[-71.5096064, 44.89216]",United States,"New Hampshire, USA",During_Feb
131,Twitter for Android,2021-02-27T12:43:00.000Z,Covid-19 vaccines? Get the recipes out to all capable manufacturers to mass produce for the world ! To stupid to see that we cannot get enough vaccine fast enough !,827953167992180736,1365643597949923331,226b21641df42460,0,0,1,0,,,United States,"New Hampshire, USA",During_Feb
132,Twitter for iPhone,2021-02-12T01:16:23.000Z,"Did I get a call that there was an extra vaccine dose available at the hospital? Yes

Did I have to be there in 20 minutes  to get it? Yes

Did I arrive bra-less in a long shirt? Yes

Did I maneuver my arm out of my shirt resulting in one titty out during vaccination? Absolutely",133012809,1360034984862638086,8e9665cec9370f0f,62,51,3594,14,,,United States,"Minneapolis, MN",During_Feb
133,Twitter for iPhone,2021-02-25T02:40:41.000Z,"🦠The viral molecules featured in my piece, starting from the top, are:
- dengue 
- bacteriophage
- influenza
- ebola

And at the center, SARS-CoV-2 or COVID-19",15608926,1364767242072838145,8e9665cec9370f0f,0,0,2,0,,,United States,"Minneapolis, MN",During_Feb
134,Twitter for iPhone,2021-02-23T21:51:51.000Z,"Being mad that obesity is a comorbidity that affords a person priority vaccination is quite a choice, @BlakeMcCoyDC https://t.co/mJYLf23vfx",172788180,1364332169712332807,8e9665cec9370f0f,26,16,222,9,,,United States,"Minneapolis, MN",During_Feb
135,Twitter for Android,2021-02-21T20:14:03.000Z,"While a lot of the blame can be placed on 45, I also blame @Twitter @jack and @Facebook for allowing misinformation about Covid-19 and vaccines to thrive on their platforms and go unchecked. Of rat lickers get some blame for being so damn selfish and stupid. https://t.co/FBLYXbJdjb",1287534120,1363582778386894848,8e9665cec9370f0f,0,0,0,0,,,United States,"Minneapolis, MN",During_Feb
136,Twitter for iPhone,2021-02-26T19:46:45.000Z,as of 1:30pm both of my parents have now received both of their COVID-19 vaccines 😭😭😭🥺🥺🥺,181740672,1365387846882844673,18810aa5b43e76c7,1,1,22,1,,,United States,"Dallas, TX",During_Feb
137,Twitter for iPhone,2021-02-25T00:35:49.000Z,"Thank you, @WeAreDCPH and @FEMARegion6 for another excellent experience today with our second COVID-19 vaccines. You’re doing an amazing job helping more N. Texans get vaccinated quickly. The volunteers are outstanding. Smart, friendly and uber organized. We appreciate y’all! ❤️",20570057,1364735818091225096,18810aa5b43e76c7,0,0,4,0,,,United States,"Dallas, TX",During_Feb
138,Twitter for iPhone,2021-02-23T22:41:56.000Z,"Parkland Center for Clinical Innovation’s Forecasts Summer COVID-19 Herd Immunity for Dallas County, Based on Recoveries, Vaccines. @570KLIF @WBAP247NEWS https://t.co/0CYWH14bOD",283087536,1364344771460820992,18810aa5b43e76c7,4,0,7,2,,,United States,"Dallas, TX",During_Feb
139,Twitter for iPhone,2021-02-11T22:47:42.000Z,"the @dallasnews recently launched a guide with everything you need to know about the vaccine: https://t.co/1rLt4f8A8m

in promoting on IG, I asked readers w/ a slider how much they felt they knew. today I began DMing resources + help to those who said they knew little, and... ⬇️ https://t.co/VU8PZU48jw",210912354,1359997569439584259,18810aa5b43e76c7,35,11,207,18,,,United States,"Dallas, TX",During_Feb
140,Twitter for iPhone,2021-02-26T00:16:46.000Z,"Today I read, “vaccines don’t save lives, vaccinations do.“ Simple, yet profound. Vaccines are only good if they are used. There should be zero waste.",900303948,1365093414329454595,18810aa5b43e76c7,21,0,86,0,,,United States,"Dallas, TX",During_Feb
141,Twitter for iPhone,2021-02-12T18:26:42.000Z,I’m just going to say that @CityOfDallas needs to take some notes from @CityofFortWorth in regards of the Covid-19 Vaccines. @JudgeClayJ. https://t.co/7tvMYFUNxb,25158130,1360294273544040452,18810aa5b43e76c7,0,0,0,0,,,United States,"Dallas, TX",During_Feb
142,Twitter for iPhone,2021-02-23T13:29:19.000Z,"Faith leaders, politicians &amp; doctors joining in the Bronx to promote Covid-19 Vaccines. 💉 #BronxBoroughPresident &amp; others hoping to educate all to get vaccinated. @PIX11News https://t.co/XBQtRalHyj",125408014,1364205701955006469,002e24c6736f069d,3,2,6,0,,,United States,"Bronx, NY",During_Feb
143,Twitter for Android,2021-02-14T15:42:51.000Z,"This framing is weird. Vaccines aren't yet going to the broader (office workers) population. So of course they're not ""luring workers back.""  ""Covid-19 Vaccines Aren’t Yet Luring Workers Back to the Office"" https://t.co/HG4RxVZZYb",772979035164975106,1360977814237843456,0354c827bfda68de,0,0,8,0,,,United States,"Campbell, CA",During_Feb
144,Twitter for iPhone,2021-02-24T15:13:00.000Z,"I vaccinate myself every single day with a mix of fresh fruit, raw garlic, tonic water, Vitamin C, Vitamin A, Zinc and bourbon. I’m wondering if I can get this combination approved by the FDA, because I feel great and just want to share! #Truthdom https://t.co/sXowichhPT",247977494,1364594179674836992,3b77caf94bfc81fe,156,86,1113,18,,,United States,"Los Angeles, CA",During_Feb
145,Twitter for iPhone,2021-02-16T00:14:48.000Z,"FINALLY got COVID-19 vaccines scheduled for my mom and brother in NJ. Took a bit of work, but @C19VaxxUpdates helped sooooo much!",70227687,1361469038493274112,3b77caf94bfc81fe,2,4,46,0,,,United States,"Los Angeles, CA",During_Feb
146,Twitter for iPhone,2021-02-08T15:57:16.000Z,"**Update: 

It’s been 30 days since I got my second Pfizer COVID vaccination, other than the vestigial tail I’m mysteriously evolving I feel great.",738779772,1358807116241272833,3b77caf94bfc81fe,83,113,1331,12,,,United States,"Los Angeles, CA",During_Feb
147,Twitter for iPhone,2021-02-11T15:44:40.000Z,Shortage of COVID-19 vaccines prompts temporary closure of L.A.’s inoculation centers,93241358,1359891108143063042,3b77caf94bfc81fe,0,0,7,0,,,United States,"Los Angeles, CA",During_Feb
148,Twitter for iPhone,2021-02-27T23:08:50.000Z,Just got my first dose of Pfizer’s COVID vaccine! Feeling indescribably relieved.,1704646470,1365801092861206528,3b77caf94bfc81fe,40,36,2169,4,,,United States,"Los Angeles, CA",During_Feb
149,Twitter for iPhone,2021-02-24T17:25:00.000Z,"..., did u get your vaccine ? 

Kiss Texas Patti ..., living the American Dream https://t.co/fejkEL78k9",441241027,1364627399422267395,3b77caf94bfc81fe,168,21,1357,0,,,United States,"Los Angeles, CA",During_Feb
150,Twitter for iPhone,2021-02-19T15:30:15.000Z,"Got questions about vaccines? Today at 11 am PST. Join the conversation on COVID-19, vaccinations, and the African-American community with experts @DrBurkeHarris, @CA_OSG, @cdrewu, @RootsEmpowers, and @mhfwellness. #covid19 #vaccinateall58 Registration: https://t.co/ksB5hv3Ho4 https://t.co/wq8BKWBAEi",1443918637,1362786582533603335,3b77caf94bfc81fe,2,0,6,0,,,United States,"Los Angeles, CA",During_Feb
151,Twitter for iPhone,2021-02-23T23:24:16.000Z,I bought a corset and I turned into the Julie Cooper of Bridgerton???? Is this a side effect??! https://t.co/FQeXvWwX2y,277258246,1364355424581943298,3b77caf94bfc81fe,3,6,43,0,,,United States,"Los Angeles, CA",During_Feb
152,Twitter for iPhone,2021-02-19T16:19:26.000Z,"COVID-19 vaccines are more than 94% effective, and they’re the key to ending this pandemic. I just pledged to get the COVID-19 vaccine when it’s my turn — will you do the same? https://t.co/B0wMyyE1JX #VaccinesWork via @ready2vaccinate",6577902,1362798960990031880,3b77caf94bfc81fe,0,0,0,0,,,United States,"Los Angeles, CA",During_Feb
153,Twitter for iPhone,2021-02-27T17:23:48.000Z,"The year is 2025. My first movie has just debuted on Tesla TV+, a streaming service only available while driving your Tesla. Reviews are bad. One man crashes while watching and dies. My publicist is worried but my parents are still proud. I still don’t have a vaccine.",32150198,1365714261326979074,3b77caf94bfc81fe,13,4,344,0,,,United States,"Los Angeles, CA",During_Feb
154,Twitter for iPhone,2021-02-16T03:27:38.000Z,Get Grace to help distribute the vaccine https://t.co/IE5clpKNtz,32150198,1361517567630659584,3b77caf94bfc81fe,12,1,288,0,,,United States,"Los Angeles, CA",During_Feb
155,Twitter for iPhone,2021-02-14T07:26:15.000Z,"Night 1 at the bar, post vaccine https://t.co/22JyhUSxTU",798227351507083264,1360852843154968577,3b77caf94bfc81fe,18,4,283,0,,,United States,"Los Angeles, CA",During_Feb
156,Twitter for iPhone,2021-02-23T00:34:40.000Z,It didn’t have to be like this. We literally need a 9/11 style commission on the Trump  administration’s botching of the coronavirus. Half a million Americans are dead. https://t.co/dzu0v9iXnp,3827830753,1364010755889106944,3b77caf94bfc81fe,51,10,296,2,,,United States,"Los Angeles, CA",During_Feb
157,Twitter for iPhone,2021-02-23T00:23:09.000Z,Today I had the pleasure of speaking with @alexcoheninla about the increased risk of death from COVID-19 in people diagnosed with schizophrenia. The segment airs tonight on @IssuesOn1 at 8 and 11pm. We need to get vaccines for those who are vulnerable ASAP!,1007314172378415104,1364007855666262017,3b77caf94bfc81fe,2,0,7,1,,,United States,"Los Angeles, CA",During_Feb
158,Twitter for iPhone,2021-02-27T17:41:09.000Z,I heard they give the fat people their vaccine wrapped in a big piece of bread 👀,34679503,1365718629321297923,3b77caf94bfc81fe,7,8,240,2,,,United States,"Los Angeles, CA",During_Feb
159,Twitter for iPhone,2021-02-23T19:08:54.000Z,"“The dominant strain in California not only spreads more readily than its predecessors, but also evades antibodies generated by COVID-19 vaccines or prior infection and is associated with severe illness and death”",26424011,1364291158512259072,3b77caf94bfc81fe,0,0,0,0,,,United States,"Los Angeles, CA",During_Feb
160,Twitter for iPhone,2021-02-23T18:41:48.000Z,".@repcardenas @SenFeinstein @AlexPadilla4CA Effective vaccines are key to ending the pandemic, but only if the most vulnerable, everywhere, can access them. Congress must invest at least $20bn to fight COVID-19 globally. #ONEPowerSummit https://t.co/HurytP7Px9",14998895,1364284338150367233,3b77caf94bfc81fe,0,0,4,0,,,United States,"Los Angeles, CA",During_Feb
161,Twitter for iPhone,2021-02-23T04:10:00.000Z,"To address inequities in vaccine distribution, LA provided special access codes for Black and Latino  people to make vaccine appointments.

Those codes have been circulating, in group texts and messages, among the wealthier, work-from-home set in Los Angeles, writes @sherlyholmes https://t.co/yyFruWdu4A",382295194,1364064943218167809,3b77caf94bfc81fe,26,2,46,4,,,United States,"Los Angeles, CA",During_Feb
162,Twitter for iPhone,2021-02-15T21:23:08.000Z,I’m hearing encouraging things from people getting their COVID-19 vaccines today at the Oregon Convention Center. One woman was scheduled to get it this weekend but had no problem getting it done today. Another woman was running 3 hrs late due to weather and could still get it. https://t.co/zguWWN4fZX,2197363602,1361425839485640705,ac88a4f17a51c7fc,1,1,23,0,,,United States,"Portland, OR",During_Feb
