,source,created_at,text,author_id,id,geo.place_id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,geo.coordinates.type,geo.coordinates.coordinates,country,full_name,Timeline
283,Twitter for iPhone,2021-05-14T20:28:56.000Z,"2/ Spores of mucor are breathed in and cause infection

Risk factors 

- Prolonged/high dose steroids suppress the immune system and  elevate blood sugars, which further increase risk 

- uncontrolled diabetes

 - Widespread antibiotics may contribute via overgrowth of fungi",991940041,1393302330603343880,9807c5c5f7a2c6ce,57,4,195,2,,,United States,"Minnesota, USA",After_May
284,Twitter for iPhone,2021-05-24T21:14:06.000Z,Love Rachel La Costa’s comparison of the mRNA Covid-19 vaccines to a Snapchat message - I’ve been saying this for months! #AAPA21,829176315227942912,1396937573734420484,9807c5c5f7a2c6ce,0,0,1,0,,,United States,"Minnesota, USA",After_May
285,Twitter for iPhone,2021-05-20T20:19:26.000Z,"COVID-19 vaccines strongly encouraged for UVA employees, but not yet required.",821817934863626241,1395474267324682241,531a6942bb8056b9,0,2,3,0,,,United States,"Charlottesville, VA",After_May
286,Twitter for iPhone,2021-05-20T20:18:56.000Z,UVA will require all students to get vaccinated against the coronavirus. Students who are not fully vaccinated and do not qualify for an exemption will not be allowed to come to Grounds after July 1.,821817934863626241,1395474140304449536,531a6942bb8056b9,9,2,84,6,,,United States,"Charlottesville, VA",After_May
287,Instagram,2021-05-17T16:23:10.000Z,"I have got two Covid 19 vaccines today in 1 minute period (video) @ Hazlet, New Jersey https://t.co/mwSo63Lu6L",29754615,1394327645698076675,00504a961360c1a2,1,0,1,0,Point,"[-74.1914, 40.4156]",United States,"Hazlet, NJ",After_May
288,Twitter for iPhone,2021-05-24T14:14:29.000Z,"✍️I’ve signed SB 267!

Since the development of the #COVID19 vaccine, both Dr. Harris &amp; I have said that we wouldn't mandate vaccines in AL. I’m supportive of a voluntary vaccine &amp; by signing this bill into law, I'm only further solidifying that conviction. #alpolitics https://t.co/Sw23e1eIfz",19668491,1396831976473124865,0fc3458818955000,106,208,461,96,,,United States,Alabama State Capitol,After_May
289,Twitter for iPhone,2021-05-29T22:41:28.000Z,They are now moving on to our children!! This isn’t even a approved vaccine but want to force us to give our kids an experimental vaccine with absolutely almost no risk of Covid death at their their young ages!! https://t.co/ENoKLdaUTu,1352454115683684352,1398771499842949122,002b24450dce6423,70,10,109,2,,,United States,"Sergeant Bluff, IA",After_May
290,Twitter for iPhone,2021-05-16T12:37:52.000Z,"Customers won’t be asked but rather held to an “honor system” regarding their vaccination status, Walmart said.

No thanks. Good initiative, bad judgement. 😷 https://t.co/L1IKeM4Oca",4863545294,1393908556697591813,31be1b69bd1d2552,39,20,313,6,,,United States,"Fort Belvoir, VA",After_May
291,Twitter for iPhone,2021-05-20T10:32:21.000Z,"Maybe my Canadian friends are on to something, maybe this is how we should market the Sars-CoV-2 #Vaccines in the States. 🇨🇦🇺🇸 

“Brewed for Those who Go the Extra Mile” ~ #Moderna 

“For all you do, this #Pfizer is for you.”
 
#vaccinated #VaccinesWork https://t.co/3PJghNCZHG",69758644,1395326522978877442,0097a1de4d520b9a,0,0,1,0,,,United States,"Washington, PA",After_May
292,Twitter for iPhone,2021-05-16T02:01:11.000Z,Suddenly seeing people post-vaccination feels kinda like Marvel characters running into each other post-Blip,851211,1393748330728103939,7dc5c6d3bfb10ccc,24,5,303,2,,,United States,"Wisconsin, USA",After_May
293,Twitter for iPhone,2021-05-24T18:01:11.000Z,"Thanks to @oregonGovBrown and @OHAOregon for helping us develop a safe plan to welcome back 8,000 fans to @modacenter for the Playoffs. Rip City, we can’t wait to see you. Make it loud.
 
More info on Health and Safety Protocols and Vaccinated Sections: https://t.co/c55hGoyKVV https://t.co/tdy5JKnD2s",206877994,1396889028444647425,ac88a4f17a51c7fc,38,70,321,22,,,United States,"Portland, OR",After_May
294,Twitter for iPhone,2021-05-28T03:46:46.000Z,Vaccinated sections look much more fun than the unvaccinated ones. #RipCity https://t.co/HFZivIVEPv,18742222,1398123555368230917,ac88a4f17a51c7fc,20,19,303,6,,,United States,"Portland, OR",After_May
295,Twitter for iPhone,2021-05-25T19:41:08.000Z,"So all the people who said they wanted to be out on the streets fighting with us this time last year, but couldn’t because of the virus - now that you’re vaccinated - we’ll see you out tonight right? https://t.co/6TbhlD2zDw",1267918374471823360,1397276566397222913,ac88a4f17a51c7fc,30,6,91,6,,,United States,"Portland, OR",After_May
296,Twitter for Android,2021-05-27T19:06:32.000Z,"People really be out here smoking cigs, drinking alcohol and eating processed animal products but are fucking scared of what's in the Covid-19 vaccines",971255526368645123,1397992634665168898,ac88a4f17a51c7fc,0,0,2,0,,,United States,"Portland, OR",After_May
297,Twitter for iPhone,2021-05-15T15:08:46.000Z,I’ve hit the 23-hour mark after my second vaccine dose. Unexpected side effect: I woke up with uncharacteristic fabulous hair.,155693454,1393584145704493063,ac88a4f17a51c7fc,0,1,7,0,,,United States,"Portland, OR",After_May
298,Twitter for iPhone,2021-05-27T20:28:17.000Z,"Sheriff Kevin Turner met with members of the media this morning to discuss plans to administer Covid-19 vaccines to county inmates beginning tomorrow. The Alabama Department of Public Health, assisted by the Alabama National Guard will offer Johnson &amp; Johnson and Moderna vaccines",3027682163,1398013210377207809,76c1bb41d3de7ff1,1,1,4,0,,,United States,"Huntsville, AL",After_May
299,Twitter for iPhone,2021-05-23T01:01:59.000Z,"just so we are all clear, requiring the covid vaccine to enter a privately owned place is legal and requiring proof of vaccination has nothing to do with HIPAA",604819882,1396270150228271106,76c1bb41d3de7ff1,30,4,115,1,,,United States,"Huntsville, AL",After_May
300,Twitter for iPhone,2021-05-22T01:17:33.000Z,Now we know that the electrocautery plume in #SARS_CoV_2 infected patients having surgery does not appear to be a means of #COVID19 transmission. Hurray! @JAMASurgery #coronavirus #surgery #anesthesia https://t.co/tnwDJRnCig,3906553700,1395911676076036097,07d9f5bb1a888001,0,0,1,0,,,United States,University of Utah Hospital,After_May
301,Twitter for iPhone,2021-05-15T00:52:24.000Z,My grandson got his first vaccine today. https://t.co/rGYWVLWgpB,779766160774443009,1393368633536024584,1010ecfa7d3a40f8,13,25,395,3,,,United States,"Indiana, USA",After_May
302,Twitter for iPhone,2021-05-28T02:47:08.000Z,Passing along because I think this is SO cool: an @Illinois_Alma study about the effects of COVID-19 vaccines on menstruation. https://t.co/LYd57hZilR,258062998,1398108549402726407,1010ecfa7d3a40f8,0,0,0,0,,,United States,"Indiana, USA",After_May
303,Twitter for Android,2021-05-27T22:06:34.000Z,@GymFan5 @vikalistunova @beamscoring @katharineumm It could happen. So could a lot of bad stuff. Vaccines lower the risk of COVID-19 to the level of everyday risks we don't think about.,49672706,1398037944359735300,3ad0f706b3fa62a8,0,0,1,0,,,United States,"Palo Alto, CA",After_May
304,Twitter for iPhone,2021-05-14T16:11:48.000Z,Get vaccinated and you too can smile for the world to see. Happy Friday! https://t.co/4mtuPR0S8u,1359958479985868805,1393237620872908801,864ff125241f172f,34,1,280,3,,,United States,"Bethesda, MD",After_May
305,Twitter for iPhone,2021-05-24T19:29:42.000Z,@CMoriwaki All forms of travel on public transportation still require a mask. Fully vaccinated people have a reduced risk of transmitting SARS-CoV-2 to unvaccinated people.,390786079,1396911302425989122,375aa1ab4abd79b1,0,0,1,0,,,United States,"Olympia, WA",After_May
306,Twitter for iPhone,2021-05-13T22:44:24.000Z,"Twitter last year: “EVERYONE NEEDS TO LISTEN TO THE CDC AND WEAR A MASK!”

Twitter six months ago: “COVID-19 vaccines work! Everyone get one so we can move forward!”

Twitter when the CDC says that it’s safe to not wear a mask if you got the vaccine: “I don’t believe you”",3001951324,1392974032446820352,2b34df148a211c3e,0,1,2,0,,,United States,"Hattiesburg, MS",After_May
307,Twitter for iPhone,2021-05-29T10:49:35.000Z,Let’s take the vaccines to the community.  Mobile vans to areas where people are unable to travel. Why not go to the bars?  How about setting up vaccination booths at airports? Fast food drive throughs - get a burger &amp; a shot? It’s imperative to go where people are. https://t.co/7B5w4IdQi8,1028743871965134849,1398592351489101826,8173485c72e78ca5,9,2,25,0,,,United States,"Atlanta, GA",After_May
308,Twitter for iPhone,2021-05-21T15:46:37.000Z,"@StartsWithABang @FurlongFlyer @HikerDave57 Ethan, why are you allowing your Forbes title to stay up, when you stated 13 h ago that science has no way of knowing SARS-CoV-2’s origins from its genome? I strongly recommend you issue corrections &amp; change the title to stop spreading misinformation to @ForbesScience readers. https://t.co/VOxj3d9WcO",16340475,1395767999299297284,8173485c72e78ca5,0,1,1,0,,,United States,"Atlanta, GA",After_May
309,Twitter for iPhone,2021-05-25T11:48:49.000Z,"This is just inane, despicable stuff from someone that has garnered more respect and attention from base Republican voters than actual Republicans who have actual policies and platforms beyond fundraising and triggering libs. 

Comparing the vaccine to the Holocaust is not OK! https://t.co/4nGphpCPLo",438843965,1397157703160668163,8173485c72e78ca5,19,12,121,5,,,United States,"Atlanta, GA",After_May
310,Twitter for Android,2021-05-26T15:51:01.000Z,"Social media is a bane on society and if humanity had any sense at all, we'd ban it universally.

""European influencers received an offer to post false information about COVID-19 vaccines from a mysterious company, according to multiple reports""  https://t.co/8baLGMBLnR",43233428,1397581044711399425,00c548f506b07b9e,0,0,1,0,,,United States,"Francisville, KY",After_May
311,Twitter for iPhone,2021-05-27T03:02:52.000Z,Walking into Trader Joe’s fully vaccinated after not setting foot in a store in over a year #handmaidstale #vaccinated https://t.co/riNXseGikZ,1066410367604150272,1397750123292209152,45a0ea3329c38f9f,46,15,428,3,,,United States,"Kent, OH",After_May
312,Twitter for iPhone,2021-05-24T15:32:56.000Z,"Have you gotten your covid 19 vaccine yet? Well here’s your chance 😊 Join us tomorrow, Tuesday, May 25th, for the UMC Mobile Wellness Event @ Michigan Park Christian Church. We will have free wellness checks, covid-19 vaccines, free groceries &amp; giveaways! https://t.co/i0H4M6HSCc",1359325939734355969,1396851717766066182,07d9ed7f0c886001,0,1,0,0,,,United States,Michigan Park Christian Church,After_May
313,Twitter for iPhone,2021-05-17T18:47:28.000Z,"BREAKING: Even if you’re fully Vaccinated, the CDC recommends that you watch how you talk to me.",1288605853466144769,1394363958266630144,04ab128abc58632a,40,12,213,5,,,United States,"Ashwaubenon, WI",After_May
314,Twitter for iPhone,2021-05-17T09:16:10.000Z,The CDC announced that fully vaccinated or not it is NOT ok to skip PT!,1307758639273443328,1394220187470254081,00c6c3cd3e783197,17,29,302,4,,,United States,"Augusta, GA",After_May
315,Twitter for iPhone,2021-05-27T23:39:19.000Z,"@GavinNewsom Real question here - how are already vaccinated folks entered into a contest they didn’t consent to? And if using health records for data sharing, is that a health record privacy violation? (PS I’m already vaxxed)",22684935,1398061286022254593,b71fac2ee9792cbe,34,27,357,6,,,United States,"Sacramento, CA",After_May
316,Instagram,2021-05-17T19:01:29.000Z,"Free COVID-19 Testings &amp; Vaccines plus free Dental Screening!!! @ Sacramento, California https://t.co/kg3bMMr7RL",62935395,1394367487400087558,b71fac2ee9792cbe,0,0,0,0,Point,"[-121.4947, 38.577]",United States,"Sacramento, CA",After_May
317,Twitter for Android,2021-05-30T14:57:29.000Z,"https://t.co/Shp05XfLAe

Hundreds of colleges plan to require students to receive COVID-19 vaccines for the fall semester, despite conservative lawmakers' criticism.",125632328,1399017123037450246,741e21eeea82f00a,0,0,1,0,,,United States,"Joliet, IL",After_May
318,Twitter for iPhone,2021-05-17T16:04:00.000Z,It’s Re-Opening Day of The Salesforce Tower and I was able to grab a shift w/Work.com &amp; my volunteer vaccinated cohort of colleagues. So thankful for vaccines and the incredible team @salesforce who made this possible. I ❤️ seeing @trailhead team in 3D in the ‘neighborhood’. https://t.co/GDo5TLDfQf,28129469,1394322821476536323,07d9da4657485000,12,7,239,1,,,United States,Salesforce Tower,After_May
319,Twitter for iPhone,2021-05-13T18:41:55.000Z,I’m tired. Disabled people are tired. We don’t yet have herd immunity. Many anti maskers and anti vaxers will use this as an opportunity to thwart public health restrictions. I’m just tired. And nothing I can say or do will make a difference. https://t.co/HAmbz8ojNk,841440272605167620,1392913009316614148,46eefbd4521bc929,75,3,185,2,,,United States,"Westminster, MD",After_May
320,Twitter for iPhone,2021-05-17T16:23:14.000Z,They’ve been waiting for this day for a while. Summer vacation &amp; friend visits coming soon! Proud of my brave kids for wanting to protect themselves &amp; others. 🙏🏽 #CovidVaccine https://t.co/O9jxjrtQck,767442185943785472,1394327662903107584,07d9dbf167082001,6,8,394,2,,,United States,Medical Arts and Research Center,After_May
321,Twitter for iPhone,2021-05-20T21:00:37.000Z,"Thank you to Rev Jones and Shiloh Baptist for hosting this walk-up opportunity for COVID-19 vaccines in  Norfolk!

📲 Visit https://t.co/WYF8zFkRvd, or 
☎️ Call (877) 829-4682 to find the most convenient location near you! https://t.co/zuVd0xrA8m",2411267725,1395484631055601668,b004be67b9fd6d8f,0,0,4,0,,,United States,"Norfolk, VA",After_May
322,Twitter for iPhone,2021-05-15T18:47:11.000Z,"i got a question for the hardcore christians. the god u serve seems severely petty, emotionally abusive and manipulative. why would he have yall wondering if the vaccine is the mark of the beast and make y’all choose between y’all health and him? AND MAKE YALL GUESS?!",85380366,1393639109890039811,3b3916ee31cfc9e6,45,6,228,4,,,United States,"Chattanooga, TN",After_May
323,Twitter for iPhone,2021-05-21T00:37:48.000Z,"@DanRather On May 14th, My son graduated Cum Laude from the Colorado Schools of Mines with a B.S. in Environmental Engineering. His graduation brought the family together to celebrate after we had all been vaccinated. This was him hugging my mom after more than a year. #HelluvaEngineer https://t.co/2zKAevfJdW",1480227924,1395539288436117505,00b4a5ec33fd8852,41,30,1214,2,,,United States,"Elm Springs, AR",After_May
324,Twitter for iPhone,2021-05-26T23:11:28.000Z,"My colleague is mistaking cause and effect. The “crime wave” is first in foremost the result of COVID and its side effects such as unemployment, and the fact that many have completely lost faith in our police. Public safety reform and investment in community is the key to safety. https://t.co/C6wGjCY8mj",936747816269090816,1397691887666962433,8e9665cec9370f0f,10,18,128,1,,,United States,"Minneapolis, MN",After_May
325,Twitter for iPhone,2021-05-18T01:52:54.000Z,The CDC says fully vaccinated Minnesotans don’t have to drive like absolute maniacs down I-94.,1611614736,1394471021286203393,8e9665cec9370f0f,17,14,260,0,,,United States,"Minneapolis, MN",After_May
326,Twitter for Android,2021-05-16T21:23:06.000Z,"Witness this Black Excellence 👑 Brunch for residents &amp; fellows. 

Many thanks to @UMNGME for giving us this space to celebrate each other. 

#Melaninated  &amp; #Vaccinated🙌🏾 https://t.co/0Q3vBhikaz",246161958,1394040738053230603,8e9665cec9370f0f,10,9,93,1,,,United States,"Minneapolis, MN",After_May
327,Twitter for Android,2021-05-14T01:03:36.000Z,"@Rusty55999573 @CTVNews FYI in case you're actually curious, mRNA vaccines do not use the live virus that causes COVID-19, so it's scientifically impossible to get the virus from the mRNA vaccines.",283239815,1393009065878503425,8e9665cec9370f0f,0,0,0,0,,,United States,"Minneapolis, MN",After_May
328,Twitter for Android,2021-05-27T02:35:29.000Z,"Wtf?! #vaccines

""Some European influencers say they received an offer to post false information about COVID-19 vaccines from a mysterious company, according to multiple reports""  https://t.co/NjsDnljmIw",28055504,1397743228837941249,6465ef531b9bcb00,0,0,0,0,,,United States,"Bensville, MD",After_May
329,Twitter for iPad,2021-05-19T12:42:56.000Z,"@PoliticsForAlI @politico Let’s look at the science versus subjective morality. “SARS-CoV-2-specific immune memory response persists in most patients nearly one year after infection, which provides a promising sign for prevention from reinfection and vaccination strategy.” https://t.co/abZL0gH76d",19336475,1394996995136409606,0116455e07723b77,0,0,0,0,,,United States,"Miramar Beach, FL",After_May
330,Twitter for Android,2021-05-22T18:20:57.000Z,@hlm88intel @Ayjchan Right.  All it does is show they hide things based on their preference.  And only publish things that were already previously revealed inadvertently. They are hiding the real origin of SARS-CoV-2.,740348231297601537,1396169226507886593,3ed34eccf80aaf27,0,0,1,0,,,United States,"Pleasant View, UT",After_May
331,Twitter for iPhone,2021-05-27T20:37:35.000Z,.@_AfricanUnion COVID-19 means that nearly 50 million Africans could fall into extreme poverty. Will you commit to spend #SDRs on purchasing COVID-19 vaccines and boosting recovery efforts across the continent? None of us are safe until we all are.🌍 #VaxLive #GlobalCitizen,46173037,1398015548861169666,5c56ca6e2b62216a,0,0,0,0,,,United States,"Northborough, MA",After_May
332,Twitter for iPhone,2021-05-17T15:48:15.000Z,"In this weeks installment of #mythbustingmonday COVID vaccines for those who have recovered from COVID-19
... the more you know https://t.co/zgYR9Y5cOA",257340136,1394318858530533376,c25d095079dd819b,0,0,1,0,,,United States,"Kirkwood, MO",After_May
333,Twitter for iPad,2021-05-17T23:07:50.000Z,".@snopes Were is the fact-checking into no “contraindications” being mentioned for the #mRNA/#ViralVector based #COVID19 #vaccines?

Every medical intervention has contraindications, except, strangely, Covid-19 vaccines using the above methods.",14596185,1394429483709517831,463f5d9615d7d1be,0,0,0,0,,,United States,"Maine, USA",After_May
334,Twitter for iPhone,2021-05-17T22:53:56.000Z,Don't miss out on getting your FREE COVID-19 vaccines right in your neighborhood! Check the graphic to find your nearest mobile vaccination site⏰💉🚍Want more info? Visit https://t.co/6ZJvwhGLwZ for multilingual resources about the #covid vaccine in LA #itstimelosangeles https://t.co/AbhUGJzcTy,1377397972313407492,1394425984301010949,07d9e9686ac86001,1,0,0,0,,,United States,"Los Angeles, California",After_May
335,Twitter for iPhone,2021-05-27T13:02:16.000Z,"NEW: @RIHEALTH says it is investigating at least one case of myocarditis, a condition that causes the heart muscle to become inflamed, and a possible connection to COVID-19 vaccines.

Dr. Philip Chan says the condition is “very rare and uncommon.”

https://t.co/G9Xozhedgg @wpri12",29189769,1397900965475389441,47623c4cf6ca7957,1,0,0,0,,,United States,"Pawtucket, RI",After_May
336,Twitter for Android,2021-05-24T20:58:44.000Z,"@PeterHotez @jaketapper @TheLeadCNN Historically speaking, HIV rewrote the immunology and virology textbooks. SARS and MERS, and now with SARS-COV-2, the same is possible. It is truely amazing what the life sciences have been able to accomplish in such a short period of time. Thank you and everyone at TMC &amp; BCM.",294883519,1396933708037382147,77f8e44ca6e5af84,0,0,3,0,,,United States,"New Roads, LA",After_May
337,Twitter for iPhone,2021-05-24T12:30:35.000Z,"China is using Covid-19 vaccines to push its political and trade agenda across Latin America and the Caribbean, and the U.S. risks losing influence in the region without prompt action, lawmakers and experts say. - @NBCNews 

#manufacturing #Pharmaceuticals @Rosemary100",33231545,1396805826564734976,5d231ed8656fcf5a,0,0,1,0,,,United States,"St Petersburg, FL",After_May
338,Twitter for iPhone,2021-05-25T16:04:31.000Z,"@garden_terra @LKRidge @AJKayWriter I never said myocarditis could not be serious. With proper diagnosis, treatment, +99% of occurrences have 💯 recovery. Btw, myocarditis is a potential side affect of any viral infection, not specifically #SARS_CoV_2",3956011576,1397222056014516225,91eb113282d003a1,0,1,2,0,,,United States,"Lansing, MI",After_May
339,Twitter for Android,2021-05-22T01:55:15.000Z,"My daughter and her fellow vaccinated 2021 high school grads are blasting ABBA songs in the backyard, singing at the top of their lungs around a campfire. I'm not telling them to quiet down. After the year they've had? Neither are you. 😎",898568826547302400,1395921163587575808,01a11db77ef99e2a,5,10,417,2,,,United States,"Sylvania, OH",After_May
340,Twitter for iPhone,2021-05-24T16:30:06.000Z,"If you or someone you know has not taken both COVID-19 vaccines, please encourage them to take them and please take yours.  You will save your life, and you will safe another person’s life.  Plus, we’ll get back to normal living!  Hey!  #GetVaccinatedASAP",3230920029,1396866105113812994,00e4d3787c98d386,1,0,2,0,,,United States,"Westphalia, MD",After_May
341,Twitter for Android,2021-05-20T09:07:58.000Z,"Biden Emphasizes the Importance of Getting Vaccinated to Protect Oneself &amp; Others

Without Vaccinations, A Surge is Likely, Leaving Those Not Vaccinated Vulnerable

""President Joe Biden to send US-authorized COVID-19 vaccines abroad for the first time""  https://t.co/9IoY5hFS3z",824620590732603392,1395305288127889411,ad36563abe8783b9,0,0,0,0,,,United States,"McMinnville, TN",After_May
342,Twitter for Android,2021-05-20T09:13:14.000Z,"China &amp; Russia can use World Vaccine Distributions as Propaganda, We Need to Lead &amp; 
Do the Right Thing

Vaccinations Abroad Protect Us
From Mutated Variants

""President Joe Biden to send US-authorized COVID-19 vaccines abroad for the first time""  https://t.co/9IoY5hFS3z",824620590732603392,1395306614090092550,ad36563abe8783b9,0,0,0,0,,,United States,"McMinnville, TN",After_May
343,Twitter for iPhone,2021-05-27T12:30:55.000Z,"@AlexBerenson @CDCgov I work in a Pharmacy...isn’t it interesting when entering a patient’s data, the 2nd Pfizer dose is categorized as a “Trial Dose”?!",393054220,1397893077088411650,97467526c304c5db,99,15,247,9,,,United States,"San Clemente, CA",After_May
344,Twitter for iPhone,2021-05-24T21:39:25.000Z,I’m not trusting a vaccine you gotta bribe people to get........,701079733950423041,1396943946539053057,7068dd9474ab6973,40,3,83,10,,,United States,"Toledo, OH",After_May
345,Twitter for Android,2021-05-25T19:06:32.000Z,"Happy Tuesday.. post Covid-19 vaccines, hug's are wonderful. https://t.co/xUl5s0xIi6",1332396418770808834,1397267861341679617,6d49efa11273e04b,0,1,1,0,,,United States,"Ormond-by-the-Sea, FL",After_May
346,Twitter for Android,2021-05-30T03:00:45.000Z,@SenTedCruz The new Pfizer COVID Vaccine has SARS-COV-2. Past 20 years FLU PNEUMONIA INFLUENZA vaccines are similar... @foxnation https://t.co/dS1o24FrJE,195915697,1398836751636992000,007b9457220cf355,0,0,0,0,,,United States,"Auburn, CA",After_May
347,Twitter for iPhone,2021-05-14T17:18:01.000Z,"Vaccinated? Cool.
Not vaccinated? Cool.
Mask wearer? Cool.
Not a mask wearer? Cool.
Forcing your agenda on the American people? Not cool. https://t.co/ZRVaGJeN0p",337864274,1393254284435787783,ac9b9070f6d17a9a,13,1,280,0,,,United States,"Nebraska, USA",After_May
348,Twitter for iPhone,2021-05-17T19:18:16.000Z,"Even if you’re fully vaccinated, the CDC is still recommending you go nowhere near Boise State if you want any chance of having a decent college experience",2445942763,1394371708740534272,be3410e825fe4fa4,25,2,332,0,,,United States,"Moscow, ID",After_May
349,Twitter for iPhone,2021-05-21T16:23:01.000Z,"I did have the Covid vaccine and I have “proof.” However, I will never prove my vaccination status to anyone. I will simply shop elsewhere. Everyone should do the same. https://t.co/0S8Fvhshun",1229240727734976512,1395777157138366472,21005c4b6c79a115,48,12,200,1,,,United States,"Gulf Breeze, FL",After_May
350,Twitter for Android,2021-05-22T13:27:05.000Z,"""“Public Health England scientists are evaluating the effectiveness of vaccines against the B.1.617.2 variant of Sars-Cov-2."" https://t.co/Spo0bcg2QI",475487086,1396095271088570368,2daa13876c1ef767,0,0,0,0,,,United States,"Muskogee, OK",After_May
351,Twitter for Android,2021-05-27T14:56:38.000Z,"@TomFlora1 @okShellz Bad reactions to vaccines are caused by allergies to their ingredients.
Unless she's allergic to ingredients of all covid-19 vaccines, this is not an excuse.",1390033808800587781,1397929745614999567,01af119d415cd7d2,0,1,0,0,,,United States,"East Lake-Orient Park, FL",After_May
352,Twitter for iPhone,2021-05-25T12:36:29.000Z,"Banned by Ron DeSantis from requiring passengers to be vaccinated, cruise industry quietly gets back to business in other states &amp; abandons Florida: https://t.co/j0nILpOIjF",62103,1397169702108073986,dc62519fda13b4ec,25,7,116,15,,,United States,"Tampa, FL",After_May
353,Twitter for iPhone,2021-05-19T10:36:23.000Z,"India promises more vaccines as daily COVID-19 deaths stay above 4,000 | Article [AMP] | Reuters https://t.co/mACs3tWcR6",49605246,1394965148356550658,38718ccc91e76508,1,0,0,0,,,United States,"Ridgewood, NJ",After_May
354,Twitter for iPad,2021-05-21T16:10:12.000Z,Circulating SARS-CoV-2 Vaccine Antigen Detected in the Plasma of mRNA-1273 Vaccine Recipients https://t.co/0Ywx8mVq9M,391069200,1395773933874515968,00063de333ee94e1,0,0,0,0,,,United States,"New Hartford, NY",After_May
355,Twitter for iPhone,2021-05-29T16:43:26.000Z,“ i don’t need a mask i’m vaccinated “ https://t.co/JYiOG8Itp5,1036716399895437312,1398681399775928326,18a461be4c0c2033,15,1,215,1,,,United States,"Destin, FL",After_May
356,Twitter for iPhone,2021-05-19T16:57:07.000Z,"Tune in at 1:00 PM as @GovMurphy announces new vaccine incentives as we hit the home stretch of our vaccination drive. ☀️ 🏖 #OperationJerseySummer 

[📸: @danieljohnbryan] https://t.co/18FE6Ba9kq",113298560,1395060964429549570,00a945611a7f2c79,1,0,10,0,,,United States,"Lanoka Harbor, NJ",After_May
357,Twitter for iPhone,2021-05-25T16:33:17.000Z,"#Sixers coach Doc Rivers: “Pass the George Floyd policing act bill. It’s both a pro police bill that focused on getting them much better training, and pro community bill taking away qualified immunity.”",209716158,1397229292501733387,014af7545dd54df8,20,6,185,0,,,United States,"Turnersville, NJ",After_May
358,Twitter for iPhone,2021-05-14T00:18:14.000Z,@ZackBornstein Just because you’re fully vaccinated doesn’t mean you should go out and date Olivia Munn,15150453,1392997648051838983,a409256339a7c6a1,11,7,347,0,,,United States,"Redwood City, CA",After_May
359,Twitter for iPhone,2021-05-25T14:56:32.000Z,"Come on out to the Town of Vernon’s YOU CHOOSE COVID-19 clinic. 11 am to 1 pm, 375 Hartford TPKE. All vaccines available. 

FREE

All welcome. https://t.co/nqYWglGeQl",1300445237702090752,1397204944541962248,00a47702524be1d3,2,0,1,0,,,United States,"Vernon, CT",After_May
360,Twitter for Android,2021-05-27T20:41:59.000Z,"It's not over until it's over. There is nothing complex or difficult about that. The challenge comes in changing the minds of those who erroneously believe the war is over. Now with effective vaccines, there will be sporadic surges here &amp; there. #Covid19 #SARS_CoV_2 #pandemic https://t.co/TPo7eJk4cl",1689926246,1398016658053255172,00531ba2647f8077,0,0,0,0,,,United States,"Meadow Oaks, FL",After_May
361,Twitter for iPhone,2021-05-27T21:59:41.000Z,Hear me out...we wouldn’t have to worry about ending qualified immunity if we just abolished the police 👀,20736218,1398036209968902145,ab2f2fac83aa388d,22,1,163,3,,,United States,"Oakland, CA",After_May
362,Twitter for iPhone,2021-05-22T16:11:48.000Z,when the profile says “fully vaccinated” https://t.co/TMHYlXwYoZ,16889723,1396136722954473477,ab2f2fac83aa388d,17,9,140,0,,,United States,"Oakland, CA",After_May
363,Twitter for iPhone,2021-05-29T04:35:04.000Z,"@consaforbom @WingAntifa @CentristXtreme @EtkinDaniel @owillis Whatever you think happened, we have NOT yet found the predecessor virus that morphed into SARS-CoV-2. MERS was easy—virtually EVERY camel carried it. We got lucky finding SARS in civets

We very likely WILL find it for COVID: Listen to those who’ll do it: https://t.co/pt91HT0XCX",14911096,1398498100528836611,ab2f2fac83aa388d,0,1,0,0,,,United States,"Oakland, CA",After_May
364,Twitter for Android,2021-05-25T15:18:32.000Z,Perron said he was vaccinated. #stlblues,81452398,1397210482428284934,01207761679efbc2,22,20,448,10,,,United States,"Old Jamestown, MO",After_May
365,Twitter for Android,2021-05-25T15:30:03.000Z,"All three #stlblues players on the COVID list (Perron, Walman and Walker) were vaccinated. We knew about Walman but not the other two.",81452398,1397213380017070088,01207761679efbc2,21,14,221,7,,,United States,"Old Jamestown, MO",After_May
366,Twitter for iPhone,2021-05-23T15:08:56.000Z,Farmers Market AND you can get vaccinated?! Seems like a win-win to me! 👇🏽 https://t.co/eExhLkwER8,881974187589603328,1396483290685591552,55b4f9e5c516e0b6,24,9,160,0,,,United States,"Orlando, FL",After_May
367,Instagram,2021-05-19T13:12:45.000Z,"Carlos &amp; I having a nice breakfast after getting our Covid-19 vaccines. Now, off to home to rest up. @ Keke's Breakfast Cafe https://t.co/WrowDiUMhO",1211008534889893888,1395004502420430851,55b4f9e5c516e0b6,0,0,0,0,Point,"[-81.48322463, 28.51535738]",United States,"Orlando, FL",After_May
